"ppntid","probA","probB","probC","payoffA","payoffB","payoffC","calc_sd","tolerance_prob","tolerance_payoff","p_err","useord","usecalc","payoffprior_mean","payoffprior_sd","trial_id","row_id","choice","calcA","calcB","calcC","ABprob","ACprob","BCprob","ABpayoff","ACpayoff","BCpayoff"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",105,"1",10.2102066773463,9.61945739303966,8.81040533842472,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",106,"2",9.55438112396439,10.2202473834287,8.76864667139419,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",107,"1",10.2920981566348,9.51131396176285,8.3252516280487,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",108,"2",9.71136781851031,10.3651872963062,9.94567777214547,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",109,"1",11.0484946380278,10.3173650583374,9.77548486529571,"<","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",110,"1",9.71664550671807,9.05487658545351,9.31950739438665,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",111,"2",9.98455312502007,10.9726229384674,8.98177079855127,">","=","<","=",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",112,"1",10.7574721746412,10.48822804493,8.80228211921539,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",113,"1",10.1904620013626,9.95201917248944,8.8180539031882,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",114,"1",9.77089958826589,10.1445501271727,8.551938412308,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",115,"1",10.654406013193,9.69371162102972,9.32811002286512,"<","=","<","<",">","<"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",116,"2",9.99738451382087,10.3132823043318,8.87628664799296,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",117,"3",10.1789327620883,9.60617020382225,10.2057427119445,">","=","<","<","<",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",118,"2",9.81730480866507,10.5122789310282,9.36811755867749,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",119,"1",10.4766113794679,9.3471130164896,8.94635643993099,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",120,"2",9.77911510481113,10.405343038719,8.14982516386397,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",121,"2",9.98486017078981,10.4652672161204,8.82006639544993,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",122,"1",10.0922771402516,9.64554457368494,8.67101821067458,"=","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",123,"1",10.8862353244525,9.89982552863282,9.45551725547827,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",124,"2",9.67897226442316,10.3136647543122,9.09437842982336,">","=","<","=",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",125,"2",9.4946912410051,10.0490663917507,8.46175067914237,">",">","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",126,"1",10.4155114491945,9.78285128401743,8.80582822909162,">","=","<","<",">","="
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",127,"1",10.6723746081781,9.72704042833379,9.61875630772557,">","=","<",">",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",128,"2",10.1736181996054,10.4156779726664,8.97501152521249,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",129,"1",10.1813769112451,9.34133331022808,9.03763743221213,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",130,"2",8.95601936014238,9.81731965149724,9.47501038285913,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",131,"2",9.95961836805069,10.3782239777912,9.49618873069557,">","=",">","<","<",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",132,"2",9.52035214460628,9.70276641588931,8.46585287351825,"=","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",133,"1",10.3291233218984,9.9275188773375,8.0334953397007,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",134,"2",9.83931042689649,10.1725233126684,8.28811918351867,"<","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",135,"2",10.2619047246722,10.6917584738988,9.42557681479313,">","=","<","<",">",">"
