"ppntid","probA","probB","probC","payoffA","payoffB","payoffC","calc_sd","tolerance_prob","tolerance_payoff","p_err","useord","usecalc","payoffprior_mean","payoffprior_sd","trial_id","row_id","choice","calcA","calcB","calcC","ABprob","ACprob","BCprob","ABpayoff","ACpayoff","BCpayoff"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",115,"3",55.8118407986008,56.482496158969,55.8445256210248,">","<",">","<","<","="
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",116,"2",55.2622444720683,55.958094940001,55.8950973660009,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",117,"2",59.6466065016013,60.4497126820435,51.8259404263401,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",118,"1",60.7105661524901,58.0476207961109,50.7067224905278,">",">",">","<","=","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",119,"1",54.9177193849408,54.2656725308499,50.8154983426274,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",120,"3",58.5904659050156,48.0486859571908,64.705444793294,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",121,"1",55.8828061619542,55.6436490024566,54.8795460049316,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",122,"3",57.151059067269,54.2557185746435,56.3859373236202,">",">",">","=","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",123,"1",57.3428249849996,53.3501746033495,56.5818870146984,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",124,"2",58.0131278659157,61.3296128735197,54.3040613732106,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",125,"2",51.5498792370539,51.7630970192718,51.5931720535836,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",126,"1",69.4284064690367,33.2605910946511,68.2802962342669,">",">",">","<","<",">"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",127,"3",55.5603001846939,55.5359014363846,55.5366685956218,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",128,"2",55.6499239099423,56.7109567206455,55.4508138129709,">",">",">","<","=","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",129,"1",59.3393177931145,57.7783711331242,56.0087672349396,"<",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",130,"3",52.9016305170716,46.5878087963428,67.3330949645847,">",">",">","<","<",">"
